exerciseIds,timeStamp,completionTimestamps,exercises,__key__,__error__,__has_error__
"[1.85,1.99,1.104,2.39,1.102,1.50,1.80.2]",2022-01-12 22:08:09.321000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""T942BvfXrDOpYC7HBzdh00sWbCm2\"", \""weeklyExerciseLists\"", \""cRCdySApCftPT3iQ0zFm\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""cRCdySApCftPT3iQ0zFm"",
    ""id"": null
  }
}",[],false
"[1.104,1.90,1.76,1.49,2.17.1,2.42.2,1.67.4]",2022-01-07 18:33:23.269000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""T942BvfXrDOpYC7HBzdh00sWbCm2\"", \""weeklyExerciseLists\"", \""jDKwnJWJ4SfCiO3VcrN0\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""jDKwnJWJ4SfCiO3VcrN0"",
    ""id"": null
  }
}",[],false
"[2.14,1.36,1.27,1.91,1.33,1.10,1.06,1.81,1.68]",2022-05-31 13:30:11.044000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""T942BvfXrDOpYC7HBzdh00sWbCm2\"", \""weeklyExerciseLists\"", \""smZchR5DFyf7E6FYIUO4\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""smZchR5DFyf7E6FYIUO4"",
    ""id"": null
  }
}",[],false
"[1.8,1.18,1.36,1.102,1.58,1.63]",2022-04-17 12:20:08.868000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""T942BvfXrDOpYC7HBzdh00sWbCm2\"", \""weeklyExerciseLists\"", \""ucW6WvxLH2RcXbk6YV2w\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""ucW6WvxLH2RcXbk6YV2w"",
    ""id"": null
  }
}",[],false
"[1.10,1.68.5,1.75.1,1.85,1.8]",2022-01-07 00:26:58.691000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""UfxqyyJOWYT4KBd5HJSRgcwfP8k2\"", \""weeklyExerciseLists\"", \""hhBgb4ccdozrAVRXNl3G\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""hhBgb4ccdozrAVRXNl3G"",
    ""id"": null
  }
}",[],false
"[1.43.7,1.61,2.8.3,1.74.7,1.76,2.7.6,1.73.1]",2022-01-07 15:27:38.812000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""V58WzEe8uobbD2YAhqAapUEkT4y1\"", \""weeklyExerciseLists\"", \""pR2ce0lZmiVDPLSLvOve\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""pR2ce0lZmiVDPLSLvOve"",
    ""id"": null
  }
}",[],false
"[1.49,1.76,1.58,1.107,2.65,2.8.4,2.8.3]",2022-01-16 19:42:53.042000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""VPFeVAC9y3OKChxWxOcqWuRd2vf1\"", \""weeklyExerciseLists\"", \""6edsLiqoxYtMr5czIofh\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""6edsLiqoxYtMr5czIofh"",
    ""id"": null
  }
}",[],false
"[1.63,1.69,2.17.1,1.87,1.106,1.98,2.42.4]",2022-01-16 19:45:25.751000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""VPFeVAC9y3OKChxWxOcqWuRd2vf1\"", \""weeklyExerciseLists\"", \""dSGssutly4dyrkCEhCIw\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""dSGssutly4dyrkCEhCIw"",
    ""id"": null
  }
}",[],false
"[1.50,1.68.5,1.92,1.105,1.63,1.50,2.20]",2022-01-10 18:11:24.536000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""VPFeVAC9y3OKChxWxOcqWuRd2vf1\"", \""weeklyExerciseLists\"", \""vQTuTRDIcKFfq0rdUbv5\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""vQTuTRDIcKFfq0rdUbv5"",
    ""id"": null
  }
}",[],false
"[1.13,1.18,1.31,1.50,1.36,1.14,1.63]",2022-06-15 13:45:27.339000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""WAbC3avwbjNspP3I7eyyMAonmws1\"", \""weeklyExerciseLists\"", \""LxzYI3BdFwsYAlcokLTn\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""LxzYI3BdFwsYAlcokLTn"",
    ""id"": null
  }
}",[],false
"[1.108,1.112,1.117,1.37,1.33,1.67,1.57]",2022-04-16 20:16:35.945000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""WylJB1lmwFUfRR1vEUgnu9aLDFy1\"", \""weeklyExerciseLists\"", \""Y1NiESDwnQvoqlfH100A\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""Y1NiESDwnQvoqlfH100A"",
    ""id"": null
  }
}",[],false
"[1.34,2.51,1.30,2.36,1.76,2.29,2.14]",2022-10-05 08:53:25.752000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""Z8bUAhTvXuRVTg979HcjtFfHWpx2\"", \""weeklyExerciseLists\"", \""82X8SWlyz8kE72WOVXvB\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""82X8SWlyz8kE72WOVXvB"",
    ""id"": null
  }
}",[],false
"[1.84,1.49,1.60,1.4,1.42,1.19,1.55,1.33,1.63]",2022-06-10 06:32:53.506000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""Zj6NvllPH3Rlja4FG8inqR3bzEJ2\"", \""weeklyExerciseLists\"", \""xIsdPWl9bTQtQMd3PB1T\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""xIsdPWl9bTQtQMd3PB1T"",
    ""id"": null
  }
}",[],false
"[1.95,1.69,1.7,1.6,1.55,2.45,2.2]",2022-01-07 18:53:23.912000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""ZvVQKImffeNspegx8Jm5OkfEV8N2\"", \""weeklyExerciseLists\"", \""JRNvFnzZKiuGAYJK0DMp\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""JRNvFnzZKiuGAYJK0DMp"",
    ""id"": null
  }
}",[],false
"[2.17.1,1.43.3,1.75.1,2.42.2,1.10]",2022-01-15 16:55:23.911000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""c7pOs8yP5KgmNtAHq8OehJf5f8v2\"", \""weeklyExerciseLists\"", \""qkXEaR71p7oi3iMgmOKj\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""qkXEaR71p7oi3iMgmOKj"",
    ""id"": null
  }
}",[],false
"[2.12.3,1.92,2.12.3,2.14,1.74.1,1.75.3,1.73.2]",2022-01-08 00:51:53.193000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""cji3aHKugSaLEUtf3qqKGw6RveX2\"", \""weeklyExerciseLists\"", \""AjL2qKfltLhpSJLLXZYX\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""AjL2qKfltLhpSJLLXZYX"",
    ""id"": null
  }
}",[],false
"[1.55,1.82,2.7.6,2.5,2.17,1.36,1.92]",2022-01-19 12:57:14.637000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""cji3aHKugSaLEUtf3qqKGw6RveX2\"", \""weeklyExerciseLists\"", \""O5cuwLigumwBFCO6L114\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""O5cuwLigumwBFCO6L114"",
    ""id"": null
  }
}",[],false
"[1.108,1.112,1.116,1.84,1.69,1.02,1.18]",2022-06-23 13:30:33.723000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""dPtnunEV9uXQQvWZ7oeLRRyuHfG3\"", \""weeklyExerciseLists\"", \""KEQQgx3THKxcaUPPsa9x\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""KEQQgx3THKxcaUPPsa9x"",
    ""id"": null
  }
}",[],false
"[1.80,1.63,1.95,1.17,1.62,1.54,1.14]",2022-06-19 11:03:20.787000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""dPtnunEV9uXQQvWZ7oeLRRyuHfG3\"", \""weeklyExerciseLists\"", \""Y66qIeeZXOb14m8MH9gy\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""Y66qIeeZXOb14m8MH9gy"",
    ""id"": null
  }
}",[],false
"[1.34,1.116,1.9,1.55,1.33,2.23,2.44]",2022-07-18 13:37:27.291000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""dPtnunEV9uXQQvWZ7oeLRRyuHfG3\"", \""weeklyExerciseLists\"", \""aOdo8QhFEqnQYLS6gdf5\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""aOdo8QhFEqnQYLS6gdf5"",
    ""id"": null
  }
}",[],false
"[1.115,1.117,1.09,1.53,1.33,1.104,1.70,1.06]",2022-07-08 10:43:18.557000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""dPtnunEV9uXQQvWZ7oeLRRyuHfG3\"", \""weeklyExerciseLists\"", \""cuD235uqZO46uYDpFh7m\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""cuD235uqZO46uYDpFh7m"",
    ""id"": null
  }
}",[],false
"[1.34,1.117,1.87,1.55,1.31,1.104,1.70,2.55]",2022-10-28 07:42:01.710000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""dPtnunEV9uXQQvWZ7oeLRRyuHfG3\"", \""weeklyExerciseLists\"", \""nFyxfBFWQwo41LTWIFpi\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""nFyxfBFWQwo41LTWIFpi"",
    ""id"": null
  }
}",[],false
"[1.24,1.116,1.55,1.49,1.33,1.54]",2022-06-23 13:32:56.337000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""dPtnunEV9uXQQvWZ7oeLRRyuHfG3\"", \""weeklyExerciseLists\"", \""pMbMbRhN0RPyRqgpYHC8\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""pMbMbRhN0RPyRqgpYHC8"",
    ""id"": null
  }
}",[],false
"[1.36,1.76,1.06,1.49,1.66,1.15,1.31]",2022-08-12 09:26:40.648000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""eDDjveNPG2fKrvVupwL6W7fGIcz2\"", \""weeklyExerciseLists\"", \""i5PevLrOzMIVdv81M4Bz\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""i5PevLrOzMIVdv81M4Bz"",
    ""id"": null
  }
}",[],false
"[1.37,1.19,1.6,1.31,1.66,1.42,1.63]",2022-08-12 09:26:45.449000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""eDDjveNPG2fKrvVupwL6W7fGIcz2\"", \""weeklyExerciseLists\"", \""sQgfsjL5W4Aq4yZhoMjL\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""sQgfsjL5W4Aq4yZhoMjL"",
    ""id"": null
  }
}",[],false
"[2.2,1.33,1.49,1.73,1.85,2.36,1.83,1.62]",2022-05-31 15:08:30.644000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""fHrkNtaGFIWyO2t5BPfa1vfU76R2\"", \""weeklyExerciseLists\"", \""0OvDWyB4yWCQO65SFzHg\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""0OvDWyB4yWCQO65SFzHg"",
    ""id"": null
  }
}",[],false
"[1.9,1.33,1.49,1.73,1.19,1.53,1.92,1.77]",2022-05-31 15:04:40.244000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""fHrkNtaGFIWyO2t5BPfa1vfU76R2\"", \""weeklyExerciseLists\"", \""286BhPLZqxOldWYOSinZ\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""286BhPLZqxOldWYOSinZ"",
    ""id"": null
  }
}",[],false
"[1.30,1.33,1.37,1.73,1.25,2.51,1.92,1.22]",2022-05-31 15:08:36.938000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""fHrkNtaGFIWyO2t5BPfa1vfU76R2\"", \""weeklyExerciseLists\"", \""44vEBqtSDYBJueFuT7rN\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""44vEBqtSDYBJueFuT7rN"",
    ""id"": null
  }
}",[],false
"[1.30,1.33,1.36,1.72,1.19,1.87]",2022-05-31 15:04:24.736000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""fHrkNtaGFIWyO2t5BPfa1vfU76R2\"", \""weeklyExerciseLists\"", \""4IerPjAXFkfCv8Z3FiNs\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""4IerPjAXFkfCv8Z3FiNs"",
    ""id"": null
  }
}",[],false
"[1.07,1.33,1.35,1.72,1.29,1.54]",2022-05-31 15:06:03.042000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""fHrkNtaGFIWyO2t5BPfa1vfU76R2\"", \""weeklyExerciseLists\"", \""5c1jmM1eYqWXUSlP21Uw\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""5c1jmM1eYqWXUSlP21Uw"",
    ""id"": null
  }
}",[],false
"[1.07,2.14,1.34,1.72,1.53,2.4]",2022-05-31 15:04:35.840000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""fHrkNtaGFIWyO2t5BPfa1vfU76R2\"", \""weeklyExerciseLists\"", \""BgGyyArMDumZOKyW0Yb2\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""BgGyyArMDumZOKyW0Yb2"",
    ""id"": null
  }
}",[],false
"[2.38,1.31,1.35,1.72,1.25,1.2]",2022-05-31 15:04:19.460000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""fHrkNtaGFIWyO2t5BPfa1vfU76R2\"", \""weeklyExerciseLists\"", \""BtU8UoSfAd9Xpe1841X2\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""BtU8UoSfAd9Xpe1841X2"",
    ""id"": null
  }
}",[],false
"[1.30,2.14,1.73,1.36,2.44,1.80]",2022-05-31 15:04:44.841000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""fHrkNtaGFIWyO2t5BPfa1vfU76R2\"", \""weeklyExerciseLists\"", \""GP0WbXdKeidcyZF4iqAZ\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""GP0WbXdKeidcyZF4iqAZ"",
    ""id"": null
  }
}",[],false
"[1.10,1.31,1.36,1.72,1.28,1.6,1.14,1.74]",2022-05-31 15:04:56.743000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""fHrkNtaGFIWyO2t5BPfa1vfU76R2\"", \""weeklyExerciseLists\"", \""J42SOgxLpGCGCAXbAQKL\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""J42SOgxLpGCGCAXbAQKL"",
    ""id"": null
  }
}",[],false
"[1.10,1.31,1.34,1.72,1.54,2.51]",2022-05-30 15:48:17.887000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""fHrkNtaGFIWyO2t5BPfa1vfU76R2\"", \""weeklyExerciseLists\"", \""OkpABl80V5F3UjYPOj2b\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""OkpABl80V5F3UjYPOj2b"",
    ""id"": null
  }
}",[],false
"[1.08,1.31,1.34,1.87,1.6,1.73,1.33,1.25,1.17]",2022-05-31 15:03:31.636000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""fHrkNtaGFIWyO2t5BPfa1vfU76R2\"", \""weeklyExerciseLists\"", \""S3JeshZFXpu0Jo2lRLVv\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""S3JeshZFXpu0Jo2lRLVv"",
    ""id"": null
  }
}",[],false
"[1.02,2.15,1.34,1.73,1.53,1.06,1.14,1.17]",2022-05-31 15:06:06.541000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""fHrkNtaGFIWyO2t5BPfa1vfU76R2\"", \""weeklyExerciseLists\"", \""TfXnUYxjurnRrWfhH2hp\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""TfXnUYxjurnRrWfhH2hp"",
    ""id"": null
  }
}",[],false
"[2.38,1.31,1.35,1.73,1.19,1.49,2.23,1.62]",2022-05-31 15:06:12.137000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""fHrkNtaGFIWyO2t5BPfa1vfU76R2\"", \""weeklyExerciseLists\"", \""UMR17ZqcfgRobIpvJiCn\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""UMR17ZqcfgRobIpvJiCn"",
    ""id"": null
  }
}",[],false
"[2.38,2.14,1.49,1.73,1.23,1.06,1.24,1.19]",2022-09-26 14:00:00.496000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""fHrkNtaGFIWyO2t5BPfa1vfU76R2\"", \""weeklyExerciseLists\"", \""URYwjVi6SPVfgRIY2F4G\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""URYwjVi6SPVfgRIY2F4G"",
    ""id"": null
  }
}",[],false
"[1.13,1.31,1.35,1.72,2.65,1.2]",2022-05-31 15:05:43.141000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""fHrkNtaGFIWyO2t5BPfa1vfU76R2\"", \""weeklyExerciseLists\"", \""XnoiyMF5vxaZ1La0htTI\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""XnoiyMF5vxaZ1La0htTI"",
    ""id"": null
  }
}",[],false
"[1.10,2.14,1.36,1.73,2.44,1.22]",2022-09-26 13:48:57.910000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""fHrkNtaGFIWyO2t5BPfa1vfU76R2\"", \""weeklyExerciseLists\"", \""bH3PDcCwpgZhmMjLWedp\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""bH3PDcCwpgZhmMjLWedp"",
    ""id"": null
  }
}",[],false
"[2.2,1.31,1.35,1.73,2.65,1.2,1.25,1.17]",2022-05-31 15:05:36.236000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""fHrkNtaGFIWyO2t5BPfa1vfU76R2\"", \""weeklyExerciseLists\"", \""hSlgeR6AmoCAjU65Imy5\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""hSlgeR6AmoCAjU65Imy5"",
    ""id"": null
  }
}",[],false
"[1.02,1.33,1.35,1.72,1.25,2.30]",2022-05-31 15:03:15.381000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""fHrkNtaGFIWyO2t5BPfa1vfU76R2\"", \""weeklyExerciseLists\"", \""kAwwgGxQS0ds6pbCFC6i\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""kAwwgGxQS0ds6pbCFC6i"",
    ""id"": null
  }
}",[],false
"[1.13,1.33,1.35,1.73,1.85,2.19,1.83,1.82]",2022-05-31 15:08:58.936000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""fHrkNtaGFIWyO2t5BPfa1vfU76R2\"", \""weeklyExerciseLists\"", \""oMy1ATPK7viD5QrInFsQ\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""oMy1ATPK7viD5QrInFsQ"",
    ""id"": null
  }
}",[],false
"[1.30,1.33,1.49,1.72,1.25,1.87]",2022-05-31 15:09:02.642000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""fHrkNtaGFIWyO2t5BPfa1vfU76R2\"", \""weeklyExerciseLists\"", \""qYax6vo5KwDU4Gxv0UkL\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""qYax6vo5KwDU4Gxv0UkL"",
    ""id"": null
  }
}",[],false
"[1.81,1.31,1.49,1.73,1.54,2.38]",2022-05-31 15:05:40.303000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""fHrkNtaGFIWyO2t5BPfa1vfU76R2\"", \""weeklyExerciseLists\"", \""z9Af8FL9d04NWk1CI5XE\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""z9Af8FL9d04NWk1CI5XE"",
    ""id"": null
  }
}",[],false
"[1.33,1.73,1.54,1.34,2.8,1.10,1.59,1.18]",2022-04-05 11:55:15.841000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""i9XmJ2x8yogJPh9qXz7uorB8ktF3\"", \""weeklyExerciseLists\"", \""ibURZfRy6F97DCLyMdW4\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""ibURZfRy6F97DCLyMdW4"",
    ""id"": null
  }
}",[],false
"[1.108,1.113,1.115,1.35,1.29,1.83,1.06]",2022-04-20 17:21:31.732000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""jE9MQpR7nfMgmx9sxm37j5a2b4B3\"", \""weeklyExerciseLists\"", \""XtYutGpgQunamiHv1923\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""XtYutGpgQunamiHv1923"",
    ""id"": null
  }
}",[],false
"[1.24,1.62,2.42,1.30,1.18,1.102,1.31,1.49,1.63]",2022-09-11 12:48:07.961000 UTC,"{
  ""completionTimestamps"": null
}","{
  ""exercises"": []
}","{
  ""__key__"": {
    ""namespace"": """",
    ""app"": ""e~mentalport-dev"",
    ""path"": ""\""users\"", \""jr6v72cFxtbr9RmX9HfrWjl1DoO2\"", \""weeklyExerciseLists\"", \""hpsf5nqbJy1uyTzoZq16\"""",
    ""kind"": ""weeklyExerciseLists"",
    ""name"": ""hpsf5nqbJy1uyTzoZq16"",
    ""id"": null
  }
}",[],false
